split_id,context,spearman_rho,p_value,n_words_union
9,library,-0.39081307679533367,3.6037589096351003e-06,132
9,mall,-0.17872220606699027,0.03956406255398261,133
9,play,-0.1465974186986558,0.06782703744467977,156
9,restaurant,0.16412911287085213,0.24495691403464437,52
10,bakery,0.1065159545757836,0.34701636734696106,80
10,closet,-0.07043101149859073,0.4930129426760028,97
10,corner,0.05996241208217568,0.5375964601494589,108
10,fitness,0.37276001985992296,0.002847634196844554,62
10,fridge,0.37133331739622516,0.025762562923690224,36
10,garage,0.10779351899752448,0.3010752005687994,94
10,handbag,0.33752438550438213,0.005966822901112892,65
10,library,-0.3651809176855797,1.6671634340486477e-05,132
10,mall,-0.20206621524870746,0.01967658746674278,133
10,play,-0.17241247238221674,0.031377180836583946,156
10,restaurant,0.35536489379031866,0.009730355188057841,52
11,bakery,0.0528011767447419,0.641816891126166,80
11,closet,-0.039359200261524195,0.7018930713480759,97
11,corner,0.0050938341660539755,0.9582728962805367,108
11,fitness,0.43441190106300653,0.00041894419595865087,62
11,fridge,0.4719259234232294,0.0036628887014480945,36
11,garage,0.12295488627445914,0.23775069908708474,94
11,handbag,0.42393419278176875,0.0004330536454229583,65
11,library,-0.3319881683055575,0.00010071449114141893,132
11,mall,-0.20896049354144924,0.015786585630023758,133
11,play,-0.14023239466027634,0.08080156226226898,156
11,restaurant,0.37480449689266776,0.006188380707850666,52
12,bakery,0.12009051729270537,0.2886613582950187,80
12,closet,-0.054243987921387064,0.5977045345604404,97
12,corner,0.018122571519973325,0.8523200264043497,108
12,fitness,0.49090056141200267,5.102149621367854e-05,62
12,fridge,0.4802320705208301,0.003034403297455533,36
12,garage,0.16723749591577755,0.10715762655134345,94
12,handbag,0.36527691702386633,0.00277209252776431,65
12,library,-0.3244476397073797,0.00014742658852784073,132
12,mall,-0.18842119330388302,0.029858608872994696,133
12,play,-0.21876633897957037,0.006074518613779155,156
12,restaurant,0.21398663255718847,0.12769015365617647,52
13,bakery,0.1689145820752165,0.1341786108980531,80
13,closet,-0.12951671549245328,0.20609063480582224,97
13,corner,-0.020113306119603835,0.8363126815246906,108
13,fitness,0.36675511449702763,0.0033681648808435837,62
13,fridge,0.43990257523662313,0.007259787423135193,36
13,garage,0.09767783200632885,0.34896808816762737,94
13,handbag,0.3655439465307194,0.0027508106749994116,65
13,library,-0.34488565932282594,5.1279375631918136e-05,132
13,mall,-0.19757824298430243,0.022631707554070526,133
13,play,-0.21203248705228797,0.007877634020416604,156
13,restaurant,0.34669228219876813,0.011806096152309533,52
14,bakery,0.1407010315544262,0.21318129365321037,80
14,closet,-0.06150934688159826,0.5494992863402818,97
14,corner,0.025442006447284858,0.793809675849759,108
14,fitness,0.33253102899820375,0.008274126797302696,62
14,fridge,0.514868438159728,0.0013136014771008885,36
14,garage,0.11812254927132092,0.2568397429058905,94
14,handbag,0.3324389731745689,0.006817652730037769,65
14,library,-0.3340524255219901,9.05808840609272e-05,132
14,mall,-0.1610363636440774,0.06406369871207251,133
14,play,-0.1631400438181254,0.041862514702869176,156
14,restaurant,0.21423993755365947,0.12722909373857416,52
15,bakery,0.07656838098998373,0.4996364188400879,80
15,closet,-0.08630755363013574,0.4005825084392127,97
15,corner,-0.03895310059970071,0.6889694463641238,108
15,fitness,0.4113096783367301,0.0008967990719398987,62
15,fridge,0.35932317367338085,0.031372572390657646,36
15,garage,0.11883852009050191,0.2539473016359324,94
15,handbag,0.3053662372735843,0.013377234176235837,65
15,library,-0.31244391672733074,0.00026499672910343034,132
15,mall,-0.17057521036855242,0.04964483969409383,133
15,play,-0.17039406932873086,0.03344645166603119,156
15,restaurant,0.19498062864663032,0.16599683033551837,52
16,bakery,0.07640053646440169,0.5005797790374313,80
16,closet,-0.035838388961997494,0.7274621299004647,97
16,corner,-0.030993446378594518,0.7501649119333669,108
16,fitness,0.4015467084296216,0.0012175212271201673,62
16,fridge,0.4330440031938115,0.008337039152725496,36
16,garage,0.18580498187189423,0.07297442173939124,94
16,handbag,0.3454696663837601,0.0048238685362287596,65
16,library,-0.3184446050715924,0.00019827388059944227,132
16,mall,-0.25730013324302503,0.0027913534040641193,133
16,play,-0.1917960105029102,0.016458911484827567,156
16,restaurant,0.3055268446538682,0.027623626094974308,52
17,bakery,0.186038250382938,0.0984843191051312,80
17,closet,-0.030626917569673867,0.7658560697653485,97
17,corner,0.019691676473083904,0.8396976320057299,108
17,fitness,0.3424809347439748,0.006435029567251883,62
17,fridge,0.4748738800935445,0.003427988924774249,36
17,garage,0.060715603452612926,0.5610247448378891,94
17,handbag,0.3715532162795484,0.002308838272424265,65
17,library,-0.3519268501856138,3.502708149498094e-05,132
17,mall,-0.22487542508654093,0.009259294168686108,133
17,play,-0.13107682226381553,0.1028845999980603,156
17,restaurant,0.40302465460179254,0.0030528911966753057,52
18,bakery,0.0272574836053336,0.8103256869023465,80
18,closet,-0.09190554991424195,0.370612159815613,97
18,corner,-0.014686061140560036,0.8800907212470481,108
18,fitness,0.2021877973012711,0.11503649809320687,62
18,fridge,0.45735632348579397,0.0050403860463875206,36
18,garage,0.17829523847029072,0.08555749711836377,94
18,handbag,0.3568784119667076,0.0035209269440634773,65
18,library,-0.40733289530480393,1.2515934816412287e-06,132
18,mall,-0.19184975667548845,0.026951024711544324,133
18,play,-0.23076331699290545,0.00375221237770559,156
18,restaurant,0.3140799855519725,0.023358357020096674,52
19,bakery,0.14610859284738312,0.1959350641697361,80
19,closet,-0.05173174450400491,0.6148020154835605,97
19,corner,0.07000365772462555,0.4715755397383127,108
19,fitness,0.33299354229987227,0.008179438330723156,62
