context,word,frequency,cloze_probability
science,hygiene,1,0.019230769230769232
science,nutrition,1,0.019230769230769232
science,aerobics,1,0.019230769230769232
science,law,1,0.019230769230769232
science,yogexercises,1,0.019230769230769232
science,meterology,1,0.019230769230769232
science,space science,1,0.019230769230769232
science,history,1,0.019230769230769232
science,economics,1,0.019230769230769232
science,government,1,0.019230769230769232
science,english,1,0.019230769230769232
science,how to be scientist,1,0.019230769230769232
science,astrologist,1,0.019230769230769232
science,epidimeologist,1,0.019230769230769232
science,botanist,1,0.019230769230769232
science,science 101,1,0.019230769230769232
science,natural world,1,0.019230769230769232
science,the environment,1,0.019230769230769232
science,anthropology,1,0.019230769230769232
throw,football,42,0.8076923076923077
throw,frisbee,39,0.75
throw,baseball,38,0.7307692307692307
throw,basketball,20,0.38461538461538464
throw,soccer ball,16,0.3076923076923077
throw,tennis ball,15,0.28846153846153844
throw,softball,12,0.23076923076923078
throw,notsure,11,0.21153846153846154
throw,hacky sack,9,0.17307692307692307
throw,volleyball,6,0.11538461538461539
throw,ball,6,0.11538461538461539
throw,boomerang,5,0.09615384615384616
throw,horseshoes,5,0.09615384615384616
throw,beach ball,5,0.09615384615384616
throw,soccerball,3,0.057692307692307696
throw,kickball,3,0.057692307692307696
throw,golf ball,3,0.057692307692307696
throw,baseballs,2,0.038461538461538464
throw,footballs,2,0.038461538461538464
throw,medicine ball,2,0.038461538461538464
throw,basket ball,2,0.038461538461538464
throw,stick,2,0.038461538461538464
throw,dodge ball,2,0.038461538461538464
throw,rubber ball,2,0.038461538461538464
throw,badminton,2,0.038461538461538464
throw,beachball,2,0.038461538461538464
throw,handball,2,0.038461538461538464
throw,lawn darts,2,0.038461538461538464
throw,bouncy ball,2,0.038461538461538464
throw,cornhole,1,0.019230769230769232
throw,rings,1,0.019230769230769232
throw,basketballs,1,0.019230769230769232
throw,beach balls,1,0.019230769230769232
throw,softballs,1,0.019230769230769232
throw,kite,1,0.019230769230769232
throw,whiffle ball,1,0.019230769230769232
throw,nerf ball,1,0.019230769230769232
throw,wiffleball,1,0.019230769230769232
throw,bebags,1,0.019230769230769232
throw,beanbag,1,0.019230769230769232
throw,darts,1,0.019230769230769232
throw,stuffed animals,1,0.019230769230769232
throw,toys,1,0.019230769230769232
throw,tire,1,0.019230769230769232
throw,axe,1,0.019230769230769232
throw,hulhoop,1,0.019230769230769232
throw,bean bag,1,0.019230769230769232
throw,rocks,1,0.019230769230769232
throw,balloons,1,0.019230769230769232
throw,corn hole,1,0.019230769230769232
throw,volley ball,1,0.019230769230769232
throw,horse shoes,1,0.019230769230769232
throw,ball bearings,1,0.019230769230769232
throw,rugby ball,1,0.019230769230769232
throw,spanners,1,0.019230769230769232
throw,teather ball,1,0.019230769230769232
throw,frisbees,1,0.019230769230769232
throw,volleyballs,1,0.019230769230769232
throw,sruiken,1,0.019230769230769232
throw,pillow,1,0.019230769230769232
throw,condom,1,0.019230769230769232
throw,vodka,1,0.019230769230769232
throw,ping pong table,1,0.019230769230769232
throw,playground ball,1,0.019230769230769232
throw,exercise ball,1,0.019230769230769232
throw,water balloons,1,0.019230769230769232
throw,dodgeball,1,0.019230769230769232
throw,beanbags,1,0.019230769230769232
throw,juggling clubs,1,0.019230769230769232
throw,bat,1,0.019230769230769232
throw,cycle,1,0.019230769230769232
throw,gross cutter,1,0.019230769230769232
throw,winder,1,0.019230769230769232
throw,blade,1,0.019230769230769232
throw,cricketball,1,0.019230769230769232
throw,bowling ball,1,0.019230769230769232
